SKUID,SKUCODE,ProductName,CategoryID,CategoryName,Segment,BrandID,BrandName,ManufacturerID,ManufacturerName
23394,KINGCRA71G,King Cracker Biscuits 71g X 24,101,Biscuits & Sweets,Food,5222,OK Biscuits,7,OK FOODS
25838,KINGCRA40GX24,King Cracker Biscuits 40g X 24,101,Biscuits & Sweets,Food,5222,OK Biscuits,7,OK FOODS
25750,CHCHBB46G,Chic Choc Banana Biscuits 46g X 24,101,Biscuits & Sweets,Food,5222,OK Biscuits,7,OK FOODS
25187,PICMS25G,Picnic Milky Shortcake 25g X 60,101,Biscuits & Sweets,Food,5222,OK Biscuits,7,OK FOODS
25188,CLCOBIS20G,Classic Coastr Biscuits 20g X 60,101,Biscuits & Sweets,Food,5222,OK Biscuits,7,OK FOODS
25171,OKPOPM10G,Ok Pop Milkist 10g X 52,101,Biscuits & Sweets,Food,5223,OK Pop,7,OK FOODS
25173,OKPOPBC10G,Ok Pop Bananna And Cream 10g X 50,101,Biscuits & Sweets,Food,5223,OK Pop,7,OK FOODS
25174,OKPOPTP8G,Ok Pop Tongue Painter (small) 8g X 50,101,Biscuits & Sweets,Food,5223,OK Pop,7,OK FOODS
25175,DUBGTF20G,Dubble Bubble Gum Tutti Frutti 20g X50,101,Biscuits & Sweets,Food,5223,OK Pop,7,OK FOODS
23814,MILKPOP360G,Milkit Milk Lollipop 360g X 10,101,Biscuits & Sweets,Food,5223,OK Pop,7,OK FOODS
23204,PM160G,Pop Milkrich Candy 160g X 40,101,Biscuits & Sweets,Food,5223,OK Pop,7,OK FOODS
23205,PTPL285G,Pop Tongue Painter Lollipop Gum 285g X 10 X 25,101,Biscuits & Sweets,Food,5223,OK Pop,7,OK FOODS
23206,PBCL285G,Candies pop Banana & Cream Lollipop 285g X 10,101,Biscuits & Sweets,Food,5223,OK Pop,7,OK FOODS
23207,PMSL360G,Pop Milkrich Stick Lollipop 360g X 10,101,Biscuits & Sweets,Food,5223,OK Pop,7,OK FOODS
23208,PCSL300G,Pop Crystal Strawberry Lollipop 300g X 10,101,Biscuits & Sweets,Food,5223,OK Pop,7,OK FOODS
23164,MILPOP,Milkit Lollipop 285g X 10,101,Biscuits & Sweets,Food,5223,OK Pop,7,OK FOODS
25837,GTDIG44GX24,Goodtime Digestive 44g X 24,101,Biscuits & Sweets,Food,5223,OK Pop,7,OK FOODS
25817,TOPMMENFLC150G,Topmint Menthol Flavoured Candy 150g  X 20,101,Biscuits & Sweets,Food,5223,OK Pop,7,OK FOODS
25824,MAXFC125GX20,Maxi Fruity Candy  125g X 20,101,Biscuits & Sweets,Food,5223,OK Pop,7,OK FOODS
25825,PM376GX12,Pop Milkrich Candy 376g X 12,101,Biscuits & Sweets,Food,5223,OK Pop,7,OK FOODS
25758,ENEEGG53G,Eggrich Biscuit 53g X 24,101,Biscuits & Sweets,Food,5224,Omnibiz,3,OMNIBIZ
26626,BUND1MRC01CMJ055,Minimie Reg Chicken 70g X 40+minimie Chin Chin Jumbo Pck55g X 80,102,Bundle & Rolls,Bundles,5224,Omnibiz,3,OMNIBIZ
42522,BFCLSHRD12,B-fresh Classic Toothbrush Single Hard Box 12  X 1,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42523,BFCMFTSFT12,B-fresh Comfort Toothbrush Single Soft Box 12  X 1,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42524,BFCMFHRD12,B-fresh Comfort Toothbrush Single Hard Box 12 X 1,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42525,BFCLSSMD12,B-fresh Classic Toothbrush Medium Box 12 X 1,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42526,BFDPACTMD12,B-fresh Deep Action Toothbrush Single Medium Box 12  X 1,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42527,BFDPACTSFT12,B-fresh Deep Action Toothbrush Single Soft Box 12  X 1,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42528,BFDPACTHRD12,B-fresh Deep Action Toothbrush Single Hard Box 12 X 1,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42508,BFCLSHRD24,B-fresh Classic Toothbrush Single Hard Box 24  X 12,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42509,BFCLSMD24,B-fresh Classic Toothbrush Medium Soft Box 24  X 12,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42510,BFCMFHRD24,B-fresh Comfort Toothbrush Single Hard Box 24 X 12,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42511,BFCMFTSFT24,B-fresh Comfort Toothbrush Single Soft Box 24  X 12,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42512,BFDPACTSFT24,B-fresh Deep Action Toothbrush Single Soft Box 24  X 12,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42513,BFDPACTHRD24,B-fresh Deep Action Toothbrush Single Hard Box 24 X 12,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42514,BFSTYMD24,B-fresh Style Toothbrush Single Medium Box 24 X 12,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42515,BFSTYHRD24,B-fresh Style Toothbrush Single Hard Box 24 X 12,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42503,BFCLSSFT24,B-fresh Classic Toothbrush Single Soft Box 24  X 12,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42504,BFCMFTMD24,B-fresh Comfort Toothbrush Single Medium Box 24  X 12,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42505,BFDPACTMD24,B-fresh Deep Action Toothbrush Single Medium Box 24  X 12,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42506,BFSTYSFT24,B-fresh Style Toothbrush Single Soft Box 24  X 12,114,Personal Care & Beauty,HC+PC,6146,B-FRESH,642,QUANTUM CONSUMER PRODUCTS NIG LTD
42538,SATZB450ML,Satzenbrau 450ml X 18,106,Drinks,Beverages,6147,Satzenbrau,93,DIAGEO
42539,CIROCPIN1L,Ciroc Pineapple 1l X 6,106,Drinks,Beverages,6148,CIROC,93,DIAGEO
42540,CIROCPCH1L,Ciroc Peach 1l  X 6,106,Drinks,Beverages,6148,CIROC,93,DIAGEO
42541,CIROCRDBY1L,Ciroc Redberry 1l  X 6,106,Drinks,Beverages,6148,CIROC,93,DIAGEO
42542,CIROCNUT1L,Ciroc Coconut 1l  X 6,106,Drinks,Beverages,6148,CIROC,93,DIAGEO
45590,CIROCBLU1LX6,Ciroc Blue 1l X 6,106,Drinks,Beverages,6148,CIROC,93,DIAGEO
45592,CIROCBLU1LX1,Ciroc Blue 1l X 1,106,Drinks,Beverages,6148,CIROC,93,DIAGEO
42543,NEDCABSG750ML,Nederburg Cabernet Sauvignon 750ml X 6,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42544,NEDMER750ML,Nederburg Merlot 750ml  X 6,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42545,NEDSHI750ML,Nerderburg Shiraz 750ml X 6,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42546,NEDROOD750ML,Nerderburg Edelrood 750ml X 6,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42547,NEDPIN750ML,Nederburg Pinotage 750ml X 6,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42548,NEDBAR750ML,Nederburg  Baronne 750ml  X 6,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42549,NEDCHA750ML,Nederburg Chardonnay 750ml  X 6,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42550,NEDSUBLC750ML,Nederburg Sauvignon Blanc 750ml  X 6,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42551,NEDCUVBT750ML,Nederburg Cuvee Brut 750ml  X 6,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42552,NEDROS750ML,Nederburg Rose 750ml X 6,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42553,NEDUET750ML,Nederburg Duet 750ml  X 6,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42554,NEDLYC750ML,Nederburg Lyric 750ml  X 6,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42643,NEDCABSGMH750ML,Nederburg Cabernet Sauvignon Mh 750ml  X 24,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42644,NEDSHIMH750ML,Nederburg Shiraz Manor House Wine 750ml X 6,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42645,NEDSUBLCMH750ML,Nederburg Sauvignon Blanc Manor House 750ml  X 6,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42646,NEDCABSG56750ML,Nederburg Cabernet Sauvignon 5600  Wine750ml  X 6,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42647,NEDCHBLC56750ML,Nederburg Chenin Blanc 5600 Wine 750ml  X 6,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42648,NEDSUBLC56750ML,Nederburg Sauvignon Blanc 5600  Wine 750ml  X 6,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42764,NEDBLH375ML,Nederburg Noble Late Harvest 375ml  X 12,106,Drinks,Beverages,6149,Nederburg,353,Distell Wine & Spirit Nigeria Limited
42665,DEWHARS70CL,Dewar's White Label  70cl X 2,106,Drinks,Beverages,6150,Dewar's,360,BARCARDI
42565,DEWARS18YRS750ML,Dewar's 18 Years 750ml X 6,106,Drinks,Beverages,6150,Dewar's,360,BARCARDI
42566,DEWARS15YRS750ML,Dewar's 15 Years 750ml  X 6,106,Drinks,Beverages,6150,Dewar's,360,BARCARDI
42567,DEWARS12YRS700ML,Dewar's 12 Years 700ml X 6,106,Drinks,Beverages,6150,Dewar's,360,BARCARDI
42568,DEWARWHTL750ML,Dewar's White Label 750ml  X 12,106,Drinks,Beverages,6150,Dewar's,360,BARCARDI
42596,B&GRDCVWN750ML,B&g Red Cuvee Wine 750ml X 6,106,Drinks,Beverages,6151,Barton&Guestier,199,Ekulo Group of Companies
42597,B&GRSCVWN1.5L,B&g Rose Cuvee Wine 1.50l  X 6,106,Drinks,Beverages,6151,Barton&Guestier,199,Ekulo Group of Companies
42598,B&GRSWN750ML,B&g Rose Wine 750ml  X 6,106,Drinks,Beverages,6151,Barton&Guestier,199,Ekulo Group of Companies
42599,B&GWTCVWN750ML,B&g White Cuvee Wine 750ml X 6,106,Drinks,Beverages,6151,Barton&Guestier,199,Ekulo Group of Companies
42600,B&GNSWN750ML,B&g Nature Sweet Wine 750ml  X 6,106,Drinks,Beverages,6151,Barton&Guestier,199,Ekulo Group of Companies
42601,DONSMS1L,Don Simon Sangria 1ltr  X 12,106,Drinks,Beverages,6152,DON Simon,199,Ekulo Group of Companies
42602,DONSRGSNALC750ML,Don Simon Red Grape Sparking Wine Non-acl 750ml  X 6,106,Drinks,Beverages,6152,DON Simon,199,Ekulo Group of Companies
42603,DONSVNTINL1L,Don Simon Tiinto 1ltr  X 12,106,Drinks,Beverages,6152,DON Simon,199,Ekulo Group of Companies
42604,DONSTMSEL750ML,Don Simon Tempranillo Seleccion 750ml  X 6,106,Drinks,Beverages,6152,DON Simon,199,Ekulo Group of Companies
42605,DONSMSC330ML,Don Simon Sangria Can 330ml  X 24,106,Drinks,Beverages,6152,DON Simon,199,Ekulo Group of Companies
42606,DONSTIN500ML,Don Simon Tinto 500ml X 12,106,Drinks,Beverages,6152,DON Simon,199,Ekulo Group of Companies
42607,DONSHDNALC330ML,Don Simon Health Drink Non-alc (can) 330ml X 24,106,Drinks,Beverages,6152,DON Simon,199,Ekulo Group of Companies
42608,DONSMUL500ML,Don Simon Multivitamin 500ml  X 12,106,Drinks,Beverages,6152,DON Simon,199,Ekulo Group of Companies
42609,DONSMNANC1LTR,Don Simon Mango Nectar 1ltr X 12,106,Drinks,Beverages,6152,DON Simon,199,Ekulo Group of Companies
42610,DONSPCLCOCO1LTR,Don Simon Pinapple & Coconut 1ltr  X 12,106,Drinks,Beverages,6152,DON Simon,199,Ekulo Group of Companies
42611,DONSNECMUL1LTR,Don Simon Nectar Multifruta 1ltr  X 12,106,Drinks,Beverages,6152,DON Simon,199,Ekulo Group of Companies
42612,DONSLMER1LTR,Don Simon La Merlenda 1ltr  X 12,106,Drinks,Beverages,6152,DON Simon,199,Ekulo Group of Companies
42613,DONSCOCKTA500ML,Don Simon Cocktail 500ml X 12,106,Drinks,Beverages,6152,DON Simon,199,Ekulo Group of Companies
42614,DONSORAN500ML,Don Simon Orange 500ml  X 12,106,Drinks,Beverages,6152,DON Simon,199,Ekulo Group of Companies
42615,DONSRGNALC500ML,Don Simon Red Grape Non-alc 500ml  X 12,106,Drinks,Beverages,6152,DON Simon,199,Ekulo Group of Companies
42616,DONSMAN500ML,Don Simon Mango 500ml  X 12,106,Drinks,Beverages,6152,DON Simon,199,Ekulo Group of Companies
42617,DONSORGA1LTR,Don Simon Orange 1ltr X 12,106,Drinks,Beverages,6152,DON Simon,199,Ekulo Group of Companies
52524,DSVT1LX12,Don Simon Vino Tinto 1l X 12,106,Drinks,Beverages,6152,DON Simon,199,Ekulo Group of Companies
42623,MACAWKY25YRSH700ML,Macallan Sherry Oak Whisky 25 Years 700ml  X 1,106,Drinks,Beverages,6153,MACALLAN,93,DIAGEO
42624,MACFOWKY18YRS700ML,Macallan Fine Oak Whisky 18 Years 700ml X 1,106,Drinks,Beverages,6153,MACALLAN,93,DIAGEO
42626,MACFOWKY12YRS700ML,Macallan Fine Oak Whisky 12 Years 70 Cl  X 12,106,Drinks,Beverages,6153,MACALLAN,93,DIAGEO
42627,MACAWKY30YRSH700ML,Macallan Sherry Oak Whisky 30 Years 700ml X 1,106,Drinks,Beverages,6153,MACALLAN,93,DIAGEO
42674,WILLAWSTWKY1LTR,William Lawson Scotch Whisky 1ltr X 1,106,Drinks,Beverages,6154,William Lawson,199,Ekulo Group of Companies
42675,JAMESONISWKY1LTR,Jameson Irish Whisky 1ltr  X 12,106,Drinks,Beverages,6155,Jameson,199,Ekulo Group of Companies
54972,JAMIRSWHIS750ML,Jameson Irish Whisky 750ml  X 6,106,Drinks,Beverages,6155,Jameson,199,Ekulo Group of Companies
42706,TOCSW16750ML,Two Oceans Cabernet Sauvignon 2016 Wine 750ml X 6,106,Drinks,Beverages,6156,Two Oceans,353,Distell Wine & Spirit Nigeria Limited
42707,TOSBW18750ML,Two Oceans Sauvignon Blanc 2018 Wine 750ml X 6,106,Drinks,Beverages,6156,Two Oceans,353,Distell Wine & Spirit Nigeria Limited
42708,TOSHW16750ML,Two Oceans Shiraz 2016 Wine 750ml  X 6,106,Drinks,Beverages,6156,Two Oceans,353,Distell Wine & Spirit Nigeria Limited
42709,PDMCSW750ML,Plaisir De Merle Cabernet Sauvignon Wine 750ml X 6,106,Drinks,Beverages,6157,Plaisir De Merle ,353,Distell Wine & Spirit Nigeria Limited
42710,PDMCDW750ML,Plaisir De Merle Chardonnay Wine 750ml X 6,106,Drinks,Beverages,6157,Plaisir De Merle ,353,Distell Wine & Spirit Nigeria Limited
42711,DHCRCBW750ML,Durbanville Hills Col Reserve Chenin Blanc Wine 750ml X 6,106,Drinks,Beverages,6158,Durbanville Hills,353,Distell Wine & Spirit Nigeria Limited
42712,DHCRSBW750ML,Durbanville Hills Col Reserve Sauvignon Blanc Wine 750ml X 6,106,Drinks,Beverages,6158,Durbanville Hills,353,Distell Wine & Spirit Nigeria Limited
42735,KTCPSO5L,Ktc Pure Sunflower Oil  X 3,135,Oil,Food,6159,KTC,644,KTC Edibles Ltd
42761,KLPXPTBNDY750ML,Klipdrift Export Brandy 750ml  X 12,106,Drinks,Beverages,6160,Klipdrift,353,Distell Wine & Spirit Nigeria Limited
42762,KLPPREBNDY750ML,Klipdrift Premium Brandy 750ml  X 12,106,Drinks,Beverages,6160,Klipdrift,353,Distell Wine & Spirit Nigeria Limited
42763,ZBMNEDNDN750ML,Zonnebloem Nederburg Noir De Noir 750ml X 6,106,Drinks,Beverages,6161,Zonnebloem,353,Distell Wine & Spirit Nigeria Limited
42803,ACABIS1KG,Acabado Icing Sugar 1kg  X 20,132,Sugar,Commodities,6162,ACABADO,645,ACABADO PRODUCTS INTERNATIONAL LIMITED
42887,ACABIS1KGX1,Acabado Icing Sugar 1kg  X 1,132,Sugar,Commodities,6162,ACABADO,645,ACABADO PRODUCTS INTERNATIONAL LIMITED
42807,OKEOFADA5KG,Okelv Ofada Rice 5kg   X 1,152,Rice,Commodity,6163,Okelv foods,647,Okelv foods
42817,TGCASNUT75CL,T.g Best Cashew Nuts Bottle 75cl  X 12,118,Snacks and Chin Chin,Food,6164,T.G BEST,649,T.G BEST 
42822,DUCRRY1KGX10,Ducros Curry Sachet 1kg  X 10,117,Seasoning cubes & Spices,Food,6165,DUCROS,650,DUCROS
45295,DUCCUR25GX12,Ducros Curry 25g X 12,117,Seasoning cubes & Spices,Food,6165,DUCROS,650,DUCROS
45297,DUCCUR25X12X12,Ducros Curry 25g X 12 X 12,117,Seasoning cubes & Spices,Food,6165,DUCROS,650,DUCROS
45301,DUCCUR250GX40,Ducros Curry Sachet 250g X 40,117,Seasoning cubes & Spices,Food,6165,DUCROS,650,DUCROS
45380,DCS250GX1,Ducros Curry Sachet 250g X 1,117,Seasoning cubes & Spices,Food,6165,DUCROS,650,DUCROS
42834,LASBA500g,Lasagne Barilla 500g  X 1,130,Pasta,Food,6167,lasagne,651,Barilla food 
42840,SCRBAKPOW454G,Silver Crown Baking Powder 454g X 36,105,Condiments,Food,6168,SILVER CROWN,653,AZ CORPORTATION
42849,WDCFLR25KG,Windmill Cornflour 25kg X 1,124,Flour,Commodities,6169,WINDMILL,654,KINGOAL
42878,OLUPCPWD250G,Oluji Pure Cocoa Powder 250g X 12,104,Coffee & Tea,Food,6170,OLUJI,657,ILE-OLUJI LIMITED
42941,PBIMPRO500G,Panok Bread Improver & Dough Conditioner 500g X 20,100,Baking ,Commodities,6173,panok,662,Bons Industries ltd 
42944,MAMASOYOILBL1LTR,Mamalicious Soya Oil Bottle ,135,Oil,Food,6174,MAMALICIOUS,663,MAMALICIOUS
42945,MAMASOYOILBL2LTR,Mamalicious Soya Oil Bottle 2ltr  X 6,135,Oil,Food,6174,MAMALICIOUS,663,MAMALICIOUS
42946,MAMASOYOILBL3LTR,Mamalicious Soya Oil Bottle 3ltr  X 6,135,Oil,Food,6174,MAMALICIOUS,663,MAMALICIOUS
42947,MAMASOYOILBL5LTR,Mamalicious Soya Oil Bottle 5ltr  X 4,135,Oil,Food,6174,MAMALICIOUS,663,MAMALICIOUS
42948,MAMASOYOIL25LTR,Mamalicious Soya Oil  25ltr X 1,135,Oil,Food,6174,MAMALICIOUS,663,MAMALICIOUS
42949,MAMABANGOILBL1LTR,Mamalicious Banga Oil Bottle 1ltr  X 12,135,Oil,Food,6174,MAMALICIOUS,663,MAMALICIOUS
42950,MAMABANGOILBL2LTR,Mamalicious Banga Oil Bottle 2ltr  X 6,135,Oil,Food,6174,MAMALICIOUS,663,MAMALICIOUS
42951,MAMABANGOILBL3LTR,Mamalicious Banga Oil Bottle 3ltr  X 6,135,Oil,Food,6174,MAMALICIOUS,663,MAMALICIOUS
43459,MAMAVEGOIL25LTR,Mamalicious Vegetable Oil  25ltr X 1,135,Oil,Food,6174,MAMALICIOUS,663,MAMALICIOUS
45970,SOKLIN375G,So Klin Detergent 375g X 12,108,Home Care and Laundry,HC+PC,6175,so klin detergent,44,EKO SUPREME RESOURCES NIGERIA LIMITED
42952,SOKLINP60GFREE,So Klin Protect 60g  X 48 + 2 Free ,108,Home Care and Laundry,HC+PC,6175,so klin detergent,44,EKO SUPREME RESOURCES NIGERIA LIMITED
42953,SOKLIN185GFREE,So Klin Detergent 185g X 24 + 3 Free (27),108,Home Care and Laundry,HC+PC,6175,so klin detergent,44,EKO SUPREME RESOURCES NIGERIA LIMITED
54454,MPSPAGFAT500GX20,Mama's Pride Spaghetti Fat  500g  X 20,130,Pasta,Food,6177,MAMAS PRIDE,27,CROWN FLOUR MILL LIMITED
54556,MPRTW500G,Mama's Pride Twist Cavato 500g  X 20 X 20,130,Pasta,Food,6177,MAMAS PRIDE,27,CROWN FLOUR MILL LIMITED
42957,MPRSPG500G,Mama's Pride Spaghetti Std 500g  X 20,130,Pasta,Food,6177,MAMAS PRIDE,27,CROWN FLOUR MILL LIMITED
42958,MPRSPGSLM500G,Mama's Pride Spaghetti Slim 500g  X 20,130,Pasta,Food,6177,MAMAS PRIDE,27,CROWN FLOUR MILL LIMITED
46315,ESSECCX10,Esse-change Cigarette  X 10,127,STIMULANTS,Pharma,6178,ESSE,664,KT&G-BLACK HORSE TOBACCO
46317,ESSEWPCX10,Esse Wine Purple Cigarette X 10,127,STIMULANTS,Pharma,6178,ESSE,664,KT&G-BLACK HORSE TOBACCO
42973,ESBLK50,Esse- Black  Cigarette  X 50,127,STIMULANTS,Pharma,6178,ESSE,664,KT&G-BLACK HORSE TOBACCO
42974,ESCHNG50,Esse-change Cigarette  X 50,127,STIMULANTS,Pharma,6178,ESSE,664,KT&G-BLACK HORSE TOBACCO
42981,ANCHFF100GX12,Anchovies Flat Fillets 100g  X 12,139,ANCHOVIES,Fresh Food,6179,ESPANOLA,665,LA RIQUEZA ESPANOLA
42982,NIDOMIKSOY12G,Nido Milk And Soya 12g  X 100,104,Coffee & Tea,Food,6180,COFFE AND TEA,666,NESTLE
53825,COFMATE400G,Coffee Mate 400g X 15,104,Coffee & Tea,Food,6180,COFFE AND TEA,666,NESTLE
44231,TSCONMILK397G,Tropical Sun Condensed Milk 397g  X 24,111,Milk & Dairy,Food,6182,TROPICAL SUN,670,TROPICAL SUN FOODS
45378,AKC750MLX12,Astonish Kitchen Cleaner 750ml  X 12,108,Home Care and Laundry,HC+PC,6184,ASTONISH,834,Astonish Cleaners
54159,WGC750MLX6,Windolene Glass Cleaner 750ml X 6,108,Home Care and Laundry,HC+PC,6184,ASTONISH,834,Astonish Cleaners
45705,CAFRUM35CL,Captain Jack Café Rum 35cl X 12,106,Drinks,Beverages,6195,CAFÉ RUM,677,FMCG DISTRIBUTIONS LTD
45707,CAFRUM20CL,Captain Jack Café Rum 20cl X 24,106,Drinks,Beverages,6195,CAFÉ RUM,677,FMCG DISTRIBUTIONS LTD
45709,CAFRUM12CL,Captain Jack Café Rum 12cl X 36,106,Drinks,Beverages,6195,CAFÉ RUM,677,FMCG DISTRIBUTIONS LTD
45711,CAFRUM6CL,Captain Jack Café Rum 6cl X 48,106,Drinks,Beverages,6195,CAFÉ RUM,677,FMCG DISTRIBUTIONS LTD
45713,CAFRUM4CL,Captain Jack Café Rum 4cl X 26,106,Drinks,Beverages,6195,CAFÉ RUM,677,FMCG DISTRIBUTIONS LTD
43036,CAF RUM35CL,Captain Jack Café Rum 35cl  X 12,106,Drinks,Beverages,6195,CAFÉ RUM,677,FMCG DISTRIBUTIONS LTD
43037,CAFRUM70CL,Captain Jack Café Rum (with Gift Box) 70cl X 6,106,Drinks,Beverages,6195,CAFÉ RUM,677,FMCG DISTRIBUTIONS LTD
43038,CAFRUM75CL,Captain Jack Café Rum (no Gift Box) 75cl  X 6,106,Drinks,Beverages,6195,CAFÉ RUM,677,FMCG DISTRIBUTIONS LTD
43043,CAF RUM20CL,Captain Jack Café Rum 20cl  X 24,106,Drinks,Beverages,6195,CAFÉ RUM,677,FMCG DISTRIBUTIONS LTD
43044,CAF RUM12CL,Captain Jack Café Rum 12cl X 36,106,Drinks,Beverages,6195,CAFÉ RUM,677,FMCG DISTRIBUTIONS LTD
43045,CAF RUM6CL,Captain Jack Café Rum 6clx 48,106,Drinks,Beverages,6195,CAFÉ RUM,677,FMCG DISTRIBUTIONS LTD
43046,CAF RUM4CL,Captain Jack Café Rum 4cl X 26,106,Drinks,Beverages,6195,CAFÉ RUM,677,FMCG DISTRIBUTIONS LTD
43047,WHIERUM70CL,Captain Jack White Rum 70cl X 6,106,Drinks,Beverages,6196,WHITE RUM,677,FMCG DISTRIBUTIONS LTD
43048,WHIRUM70CL,Captain Jack White Rum (with Gift Box) 70cl X 6,106,Drinks,Beverages,6196,WHITE RUM,677,FMCG DISTRIBUTIONS LTD
43049,WHIERUM35CL,Captain Jack White Rum 35cl X 12,106,Drinks,Beverages,6196,WHITE RUM,677,FMCG DISTRIBUTIONS LTD
43050,DAR RUM70CL,Captain Jack Dark Rum 70clx 6,106,Drinks,Beverages,6197,DARK RUM,677,FMCG DISTRIBUTIONS LTD
43051,DARRUM70CL,Captain Jack Dark Rum (with Gift Box) 70cl  X 6,106,Drinks,Beverages,6197,DARK RUM,677,FMCG DISTRIBUTIONS LTD
43052,DAR RUM35CL,Captain Jack Dark Rum 35clx 12,106,Drinks,Beverages,6197,DARK RUM,677,FMCG DISTRIBUTIONS LTD
43053,DAR RUM20CL,Captain Jack Dark Rum 20cl X 24,106,Drinks,Beverages,6197,DARK RUM,677,FMCG DISTRIBUTIONS LTD
43054,DAR RUM10CL,Captain Jack Dark Rum 10cl  X 36,106,Drinks,Beverages,6197,DARK RUM,677,FMCG DISTRIBUTIONS LTD
43055,DAR RUM6CL,Captain Jack Dark Rum 6cl X 48,106,Drinks,Beverages,6197,DARK RUM,677,FMCG DISTRIBUTIONS LTD
43056,DAR RUM4CL,Captain Jack Dark Rum 4cl X 26,106,Drinks,Beverages,6197,DARK RUM,677,FMCG DISTRIBUTIONS LTD
45729,DARRUM70,Captain Jack Dark Rum 70cl X 6 X 6,106,Drinks,Beverages,6197,DARK RUM,677,FMCG DISTRIBUTIONS LTD
45731,DARRUM35CL,Captain Jack Dark Rum 35clx 12,106,Drinks,Beverages,6197,DARK RUM,677,FMCG DISTRIBUTIONS LTD
45733,DARRUM20CL,Captain Jack Dark Rum 20cl X 24,106,Drinks,Beverages,6197,DARK RUM,677,FMCG DISTRIBUTIONS LTD
45735,DARRUM10CL,Captain Jack Dark Rum 10cl  X 36,106,Drinks,Beverages,6197,DARK RUM,677,FMCG DISTRIBUTIONS LTD
45737,DARRUM6CL,Captain Jack Dark Rum 6cl X 48,106,Drinks,Beverages,6197,DARK RUM,677,FMCG DISTRIBUTIONS LTD
45739,DARRUM4CL,Captain Jack Dark Rum 4cl X 26,106,Drinks,Beverages,6197,DARK RUM,677,FMCG DISTRIBUTIONS LTD
