TownID	CityID	StateID	CountryID	TownName	CityName	StateName	CountryName
15445	1425	121	1	Unguwa Dawaki	Daura	Katsina	Nigeria
15446	1425	121	1	Yamadawa	Daura	Katsina	Nigeria
15447	1425	121	1	Yarogel	Daura	Katsina	Nigeria
15448	1425	121	1	Zari	Daura	Katsina	Nigeria
15449	1426	121	1	Baugel	Dutsi	Katsina	Nigeria
15450	1426	121	1	Be’Al	Dutsi	Katsina	Nigeria
15451	1426	121	1	Beguwa	Dutsi	Katsina	Nigeria
15452	1426	121	1	Dan Rumai	Dutsi	Katsina	Nigeria
15453	1426	121	1	Dan-Kowa	Dutsi	Katsina	Nigeria
15454	1426	121	1	Danaunai	Dutsi	Katsina	Nigeria
15455	1426	121	1	Dinya Mai	Dutsi	Katsina	Nigeria
15456	1426	121	1	Dinya Mai Randa	Dutsi	Katsina	Nigeria
15457	1426	121	1	Dutsawa	Dutsi	Katsina	Nigeria
15458	1426	121	1	Dutsi	Dutsi	Katsina	Nigeria
15459	1446	121	1	Gazari	Sabuwa	Katsina	Nigeria
15460	1426	121	1	Gewayau	Dutsi	Katsina	Nigeria
15461	1426	121	1	Ginginya	Dutsi	Katsina	Nigeria
15462	1426	121	1	Jigawa-Tirke	Dutsi	Katsina	Nigeria
15463	1426	121	1	Kaba	Dutsi	Katsina	Nigeria
15464	1426	121	1	Kafin Labu	Dutsi	Katsina	Nigeria
15465	1426	121	1	Kagon-Burtu	Dutsi	Katsina	Nigeria
15466	1426	121	1	Karawa	Dutsi	Katsina	Nigeria
15467	1426	121	1	Karemi	Dutsi	Katsina	Nigeria
15468	1426	121	1	Kayawa	Dutsi	Katsina	Nigeria
15469	1426	121	1	Kegiya	Dutsi	Katsina	Nigeria
15470	1426	121	1	Macinawa	Dutsi	Katsina	Nigeria
15471	1426	121	1	Madawa	Dutsi	Katsina	Nigeria
15472	1426	121	1	Makan Gara	Dutsi	Katsina	Nigeria
15473	1426	121	1	Makangara	Dutsi	Katsina	Nigeria
15474	1426	121	1	Minawa	Dutsi	Katsina	Nigeria
15475	1426	121	1	R//Kaya	Dutsi	Katsina	Nigeria
15476	1426	121	1	Shargalle	Dutsi	Katsina	Nigeria
15477	1426	121	1	Sirika	Dutsi	Katsina	Nigeria
15478	1426	121	1	Tashar-Wali	Dutsi	Katsina	Nigeria
15479	1426	121	1	Yamel	Dutsi	Katsina	Nigeria
15480	1427	121	1	Federal University	Dutsin Ma	Katsina	Nigeria
15481	1428	121	1	Faskari	Faskari	Katsina	Nigeria
15482	1428	121	1	Bagudu	Faskari	Katsina	Nigeria
15483	1428	121	1	Bakarya	Faskari	Katsina	Nigeria
15484	1428	121	1	Bele	Faskari	Katsina	Nigeria
15485	1428	121	1	Bilbis	Faskari	Katsina	Nigeria
15486	1428	121	1	Birnin Kogo	Faskari	Katsina	Nigeria
15487	1428	121	1	D/Ba’U	Faskari	Katsina	Nigeria
15488	1428	121	1	Daudawa	Faskari	Katsina	Nigeria
15489	1428	121	1	Doma	Faskari	Katsina	Nigeria
15490	1428	121	1	Fankama	Faskari	Katsina	Nigeria
15492	1428	121	1	Kadisau	Faskari	Katsina	Nigeria
15493	1428	121	1	Kanon Haki	Faskari	Katsina	Nigeria
15494	1428	121	1	Kogo	Faskari	Katsina	Nigeria
15495	1428	121	1	Kwabirshawa	Faskari	Katsina	Nigeria
15496	1428	121	1	Kwai	Faskari	Katsina	Nigeria
15497	1428	121	1	Kwakware Sheme	Faskari	Katsina	Nigeria
15498	1428	121	1	Ladan	Faskari	Katsina	Nigeria
15499	1428	121	1	Mai Gora	Faskari	Katsina	Nigeria
15500	1428	121	1	Mairuwa	Faskari	Katsina	Nigeria
15501	1428	121	1	Maisabo	Faskari	Katsina	Nigeria
15502	1428	121	1	Monunu	Faskari	Katsina	Nigeria
15503	1428	121	1	Munhaye	Faskari	Katsina	Nigeria
15504	1428	121	1	Ruwan Godiya	Faskari	Katsina	Nigeria
15505	1428	121	1	S/Layin Galadima	Faskari	Katsina	Nigeria
15506	1428	121	1	Sarkin Fulani	Faskari	Katsina	Nigeria
15507	1428	121	1	Shawu	Faskari	Katsina	Nigeria
15508	1428	121	1	Sheme	Faskari	Katsina	Nigeria
15509	1428	121	1	Tafoki	Faskari	Katsina	Nigeria
15510	1428	121	1	Tudun Laki	Faskari	Katsina	Nigeria
15511	1428	121	1	Ung-Bara’U	Faskari	Katsina	Nigeria
15512	1428	121	1	Ung-Diyam	Faskari	Katsina	Nigeria
15513	1428	121	1	Ung-Doka	Faskari	Katsina	Nigeria
15514	1428	121	1	Ung-Ganye	Faskari	Katsina	Nigeria
15515	1428	121	1	Ung-Gwanki	Faskari	Katsina	Nigeria
15516	1428	121	1	Ung-Maikanwa	Faskari	Katsina	Nigeria
15517	1428	121	1	Ung-Maje	Faskari	Katsina	Nigeria
15518	1428	121	1	Ung-Malam Musa	Faskari	Katsina	Nigeria
15519	1428	121	1	Ung-Miko	Faskari	Katsina	Nigeria
15520	1428	121	1	Ung-Namande	Faskari	Katsina	Nigeria
15521	1428	121	1	Ung-Sakkai	Faskari	Katsina	Nigeria
15522	1428	121	1	Ung-Wakili	Faskari	Katsina	Nigeria
15523	1428	121	1	Wakataba	Faskari	Katsina	Nigeria
15524	1428	121	1	Yan Kara	Faskari	Katsina	Nigeria
15525	1428	121	1	Yan Turawa	Faskari	Katsina	Nigeria
15526	1428	121	1	Yankara	Faskari	Katsina	Nigeria
15527	1428	121	1	Yar Malami	Faskari	Katsina	Nigeria
15528	1428	121	1	Yar Marafa	Faskari	Katsina	Nigeria
15529	1429	121	1	Funtua Textile	Funtua	Katsina	Nigeria
15530	1429	121	1	Wacott	Funtua	Katsina	Nigeria
15531	1429	121	1	Central Market	Funtua	Katsina	Nigeria
15532	1429	121	1	Bcj	Funtua	Katsina	Nigeria
15533	1429	121	1	Low Costreet	Funtua	Katsina	Nigeria
15534	1429	121	1	Sabon Layi	Funtua	Katsina	Nigeria
15535	1429	121	1	Unguwar Tukur	Funtua	Katsina	Nigeria
15536	1429	121	1	Karofi	Funtua	Katsina	Nigeria
15537	1429	121	1	Sabonb Fegi	Funtua	Katsina	Nigeria
15538	1429	121	1	Dan Dutse	Funtua	Katsina	Nigeria
15539	1429	121	1	Filin Kallo	Funtua	Katsina	Nigeria
15540	1429	121	1	Dutsen Reme	Funtua	Katsina	Nigeria
15542	1429	121	1	Gra	Funtua	Katsina	Nigeria
15543	1429	121	1	Unguwar Dahiru	Funtua	Katsina	Nigeria
15544	1429	121	1	Jabiri	Funtua	Katsina	Nigeria
15546	1429	121	1	Ungwar Gangaren Rafin Kasa	Funtua	Katsina	Nigeria
15547	1429	121	1	Magina	Funtua	Katsina	Nigeria
15548	1429	121	1	Ungwaruwar Musa	Funtua	Katsina	Nigeria
15549	1430	121	1	Agayawa	Ingawa	Katsina	Nigeria
15550	1430	121	1	Bakinkwari	Ingawa	Katsina	Nigeria
15551	1430	121	1	Bareruwa	Ingawa	Katsina	Nigeria
15552	1430	121	1	Bidore	Ingawa	Katsina	Nigeria
15553	1430	121	1	Dan Ashintan	Ingawa	Katsina	Nigeria
15554	1430	121	1	Dara	Ingawa	Katsina	Nigeria
15555	1430	121	1	Daunaka	Ingawa	Katsina	Nigeria
15556	1430	121	1	Dugul	Ingawa	Katsina	Nigeria
15557	1430	121	1	Gamda	Ingawa	Katsina	Nigeria
15558	1430	121	1	Ingawa	Ingawa	Katsina	Nigeria
15559	1430	121	1	Jobe-Kandawa	Ingawa	Katsina	Nigeria
15560	1430	121	1	Kafi	Ingawa	Katsina	Nigeria
15561	1430	121	1	Karkarku	Ingawa	Katsina	Nigeria
15562	1430	121	1	Koda	Ingawa	Katsina	Nigeria
15563	1430	121	1	Kurfeji	Ingawa	Katsina	Nigeria
15564	1430	121	1	Maje	Ingawa	Katsina	Nigeria
15565	1430	121	1	Maramwa	Ingawa	Katsina	Nigeria
15566	1430	121	1	Nasarawa	Ingawa	Katsina	Nigeria
15567	1430	121	1	Rimin Hagau	Ingawa	Katsina	Nigeria
15568	1430	121	1	Ruruma	Ingawa	Katsina	Nigeria
15569	1430	121	1	Tunas	Ingawa	Katsina	Nigeria
15570	1430	121	1	Yalasse	Ingawa	Katsina	Nigeria
15571	1430	121	1	Yallawa	Ingawa	Katsina	Nigeria
15572	1430	121	1	Yan Kaura	Ingawa	Katsina	Nigeria
15573	1430	121	1	Yandoma	Ingawa	Katsina	Nigeria
15574	1430	121	1	Yaya	Ingawa	Katsina	Nigeria
15575	1431	121	1	Jibia	Jibia	Katsina	Nigeria
15576	1432	121	1	Barakai	Kafur	Katsina	Nigeria
15577	1432	121	1	Dakin-Kura	Kafur	Katsina	Nigeria
15578	1432	121	1	Dan Kanjiba	Kafur	Katsina	Nigeria
15579	1432	121	1	Dan Kwaro	Kafur	Katsina	Nigeria
15580	1432	121	1	Dantige	Kafur	Katsina	Nigeria
15581	1432	121	1	Dantutture	Kafur	Katsina	Nigeria
15582	1432	121	1	Dayawa	Kafur	Katsina	Nigeria
15583	1432	121	1	Dutse	Kafur	Katsina	Nigeria
15584	1432	121	1	Dutsin-Yanke	Kafur	Katsina	Nigeria
15585	1432	121	1	Gamzako	Kafur	Katsina	Nigeria
15586	1432	121	1	Gozaki	Kafur	Katsina	Nigeria
15587	1432	121	1	Huguma	Kafur	Katsina	Nigeria
15588	1432	121	1	Kafur	Kafur	Katsina	Nigeria
15590	1432	121	1	Kami	Kafur	Katsina	Nigeria
15591	1432	121	1	Kanya	Kafur	Katsina	Nigeria
15592	1432	121	1	Kartakai	Kafur	Katsina	Nigeria
15593	1432	121	1	Kufan Tambo	Kafur	Katsina	Nigeria
15594	1432	121	1	Kuraku	Kafur	Katsina	Nigeria
15595	1432	121	1	Kurin Gafa	Kafur	Katsina	Nigeria
15596	1432	121	1	Kurmi	Kafur	Katsina	Nigeria
15597	1432	121	1	Layin-Bagudu	Kafur	Katsina	Nigeria
15598	1432	121	1	Layin-Makera	Kafur	Katsina	Nigeria
15599	1432	121	1	Mahuta	Kafur	Katsina	Nigeria
15600	1432	121	1	Malamawa	Kafur	Katsina	Nigeria
15601	1432	121	1	Marabar-Kanya	Kafur	Katsina	Nigeria
15602	1432	121	1	Masari	Kafur	Katsina	Nigeria
15603	1432	121	1	Masu-Kinari	Kafur	Katsina	Nigeria
15604	1432	121	1	Rafin-Kada	Kafur	Katsina	Nigeria
15605	1432	121	1	Rigaji	Kafur	Katsina	Nigeria
15606	1432	121	1	Sabuwar-Kasa	Kafur	Katsina	Nigeria
15607	1432	121	1	Santar Arab	Kafur	Katsina	Nigeria
15608	1432	121	1	Tafkin-Jage	Kafur	Katsina	Nigeria
15609	1432	121	1	Tudun-Sanusi	Kafur	Katsina	Nigeria
15610	1432	121	1	Unguwar Waina	Kafur	Katsina	Nigeria
15611	1432	121	1	Unguwar-Sama’I	Kafur	Katsina	Nigeria
15612	1432	121	1	Yar-Talata	Kafur	Katsina	Nigeria
15613	1432	121	1	Yari-Bori	Kafur	Katsina	Nigeria
15614	1432	121	1	Yarman	Kafur	Katsina	Nigeria
15615	1433	121	1	Yandaki	Kaita	Katsina	Nigeria
15616	1433	121	1	Kaita	Kaita	Katsina	Nigeria
15617	1433	121	1	Dankanma	Kaita	Katsina	Nigeria
15618	1433	121	1	Dnakaba	Kaita	Katsina	Nigeria
15619	1433	121	1	Abdallawa	Kaita	Katsina	Nigeria
15620	1433	121	1	Allemi	Kaita	Katsina	Nigeria
15621	1433	121	1	Ba Awa	Kaita	Katsina	Nigeria
15622	1433	121	1	Bado	Kaita	Katsina	Nigeria
15623	1433	121	1	Dagon Dawa	Kaita	Katsina	Nigeria
15624	1433	121	1	Damgamji	Kaita	Katsina	Nigeria
15625	1433	121	1	Dan Bazau	Kaita	Katsina	Nigeria
15626	1433	121	1	Dan Kama	Kaita	Katsina	Nigeria
15627	1433	121	1	Dan Kunama	Kaita	Katsina	Nigeria
15628	1433	121	1	Dan Tudu	Kaita	Katsina	Nigeria
15629	1433	121	1	Dankaba	Kaita	Katsina	Nigeria
15630	1433	121	1	Dankunama	Kaita	Katsina	Nigeria
15631	1433	121	1	Daurawa	Kaita	Katsina	Nigeria
15632	1433	121	1	Dumbasa	Kaita	Katsina	Nigeria
15633	1433	121	1	Dutsin-Safe	Kaita	Katsina	Nigeria
15634	1433	121	1	Gafiya	Kaita	Katsina	Nigeria
15635	1433	121	1	Gande	Kaita	Katsina	Nigeria
15636	1433	121	1	Girka	Kaita	Katsina	Nigeria
15637	1433	121	1	Gishirawa	Kaita	Katsina	Nigeria
15638	1433	121	1	Jifatu	Kaita	Katsina	Nigeria
15639	1433	121	1	Kabobi	Kaita	Katsina	Nigeria
15640	1433	121	1	Kafin-Mashi	Kaita	Katsina	Nigeria
15641	1433	121	1	Kagadama	Kaita	Katsina	Nigeria
15643	1433	121	1	Lafiyaru	Kaita	Katsina	Nigeria
15644	1433	121	1	Lalaini	Kaita	Katsina	Nigeria
15645	1433	121	1	Maikasuwa	Kaita	Katsina	Nigeria
15646	1433	121	1	Makau	Kaita	Katsina	Nigeria
15647	1433	121	1	Masaki	Kaita	Katsina	Nigeria
15648	1433	121	1	Matsai	Kaita	Katsina	Nigeria
15649	1433	121	1	Rogon-Dawa	Kaita	Katsina	Nigeria
15650	1433	121	1	Sabi	Kaita	Katsina	Nigeria
15651	1433	121	1	Sabon Birni	Kaita	Katsina	Nigeria
15652	1433	121	1	Sawarya	Kaita	Katsina	Nigeria
15653	1433	121	1	Tsamiye	Kaita	Katsina	Nigeria
15654	1433	121	1	Unguwa Isamiya	Kaita	Katsina	Nigeria
15655	1433	121	1	Yan Daki	Kaita	Katsina	Nigeria
15656	1433	121	1	Yan Doki	Kaita	Katsina	Nigeria
15657	1433	121	1	Yan Hoho	Kaita	Katsina	Nigeria
15658	1434	121	1	Almajiraiwa	Kankara	Katsina	Nigeria
15659	1434	121	1	Arewa	Kankara	Katsina	Nigeria
15660	1434	121	1	Bagoma	Kankara	Katsina	Nigeria
15661	1434	121	1	Buroadugu	Kankara	Katsina	Nigeria
15662	1434	121	1	Da-Kumeji	Kankara	Katsina	Nigeria
15663	1434	121	1	Dan Dashire	Kankara	Katsina	Nigeria
15664	1434	121	1	Dan Maidoki	Kankara	Katsina	Nigeria
15665	1434	121	1	Dan Marabu	Kankara	Katsina	Nigeria
15666	1434	121	1	Dan Marke	Kankara	Katsina	Nigeria
15667	1434	121	1	Dan-Kalgo	Kankara	Katsina	Nigeria
15668	1434	121	1	Dan-Nakinaba	Kankara	Katsina	Nigeria
15669	1434	121	1	Dan-Sabau	Kankara	Katsina	Nigeria
15670	1434	121	1	Dorowar-Natiba	Kankara	Katsina	Nigeria
15671	1434	121	1	Fawwa	Kankara	Katsina	Nigeria
15672	1434	121	1	Garaji(A)	Kankara	Katsina	Nigeria
15673	1434	121	1	Garaji(B)	Kankara	Katsina	Nigeria
15674	1434	121	1	Gatakawa	Kankara	Katsina	Nigeria
15675	1434	121	1	Gobi Rawa	Kankara	Katsina	Nigeria
15676	1434	121	1	Goda	Kankara	Katsina	Nigeria
15677	1434	121	1	Gundawa	Kankara	Katsina	Nigeria
15678	1434	121	1	Gurbi	Kankara	Katsina	Nigeria
15679	1434	121	1	Harwaya	Kankara	Katsina	Nigeria
15680	1434	121	1	Hurya	Kankara	Katsina	Nigeria
15681	1434	121	1	Jan-Ruwa	Kankara	Katsina	Nigeria
15682	1434	121	1	Kada-Buki	Kankara	Katsina	Nigeria
15685	1434	121	1	Kankara	Kankara	Katsina	Nigeria
15686	1434	121	1	Kankomi	Kankara	Katsina	Nigeria
15687	1434	121	1	Katoge	Kankara	Katsina	Nigeria
15688	1446	121	1	Katsalle	Sabuwa	Katsina	Nigeria
15689	1434	121	1	Ketare	Kankara	Katsina	Nigeria
15690	1434	121	1	Kukarsheka	Kankara	Katsina	Nigeria
15691	1434	121	1	Labi	Kankara	Katsina	Nigeria
15694	1434	121	1	Malali	Kankara	Katsina	Nigeria
15695	1434	121	1	Mashigi	Kankara	Katsina	Nigeria
15698	1434	121	1	Santar Dangeda	Kankara	Katsina	Nigeria
15699	1434	121	1	Sherere	Kankara	Katsina	Nigeria
15700	1434	121	1	Unguwar Alh. Garba	Kankara	Katsina	Nigeria
15701	1434	121	1	Unguwar-Marke	Kankara	Katsina	Nigeria
15702	1434	121	1	Wawakaza	Kankara	Katsina	Nigeria
15703	1434	121	1	Yargoje	Kankara	Katsina	Nigeria
15704	1434	121	1	Yarwa	Kankara	Katsina	Nigeria
15705	1434	121	1	Zabaro	Kankara	Katsina	Nigeria
15706	1434	121	1	Zakaru	Kankara	Katsina	Nigeria
15707	1434	121	1	Zango	Kankara	Katsina	Nigeria
15708	1436	121	1	Legislative Quarters	Katsina	Katsina	Nigeria
15710	1436	121	1	G.R.A	Katsina	Katsina	Nigeria
15711	1436	121	1	Kofar Marusa	Katsina	Katsina	Nigeria
15712	1436	121	1	Kastreetina Race Course	Katsina	Katsina	Nigeria
15713	1436	121	1	Kofar Samri Layout	Katsina	Katsina	Nigeria
15714	1436	121	1	Police Barracks	Katsina	Katsina	Nigeria
15715	1436	121	1	Fuskar Kusu	Katsina	Katsina	Nigeria
15716	1436	121	1	Fuskar Gabas	Katsina	Katsina	Nigeria
15717	1436	121	1	Garin Tandu	Katsina	Katsina	Nigeria
15718	1436	121	1	Fuskar Yamma	Katsina	Katsina	Nigeria
15719	1437	121	1	Kurfi	Kurfi	Katsina	Nigeria
15720	1438	121	1	Aganta	Kusada	Katsina	Nigeria
15721	1438	121	1	Baurawa	Kusada	Katsina	Nigeria
15722	1438	121	1	Boko	Kusada	Katsina	Nigeria
15723	1438	121	1	Dangamau	Kusada	Katsina	Nigeria
15724	1438	121	1	Dudunni	Kusada	Katsina	Nigeria
15725	1438	121	1	Kai-Kai	Kusada	Katsina	Nigeria
15726	1438	121	1	Kofa	Kusada	Katsina	Nigeria
15727	1438	121	1	Kusada	Kusada	Katsina	Nigeria
15728	1438	121	1	Magama-Gidan Mutun Daya	Kusada	Katsina	Nigeria
15729	1438	121	1	Mairana	Kusada	Katsina	Nigeria
15730	1438	121	1	Mawashi	Kusada	Katsina	Nigeria
15731	1438	121	1	Tufani	Kusada	Katsina	Nigeria
15732	1438	121	1	Yashe	Kusada	Katsina	Nigeria
15733	1439	121	1	Mai'Adua	Maiadua	Katsina	Nigeria
15734	1439	121	1	Baida	Maiadua	Katsina	Nigeria
15735	1439	121	1	Buduma	Maiadua	Katsina	Nigeria
15736	1439	121	1	Bula	Maiadua	Katsina	Nigeria
15737	1439	121	1	Bumbum	Maiadua	Katsina	Nigeria
15738	1439	121	1	Daba	Maiadua	Katsina	Nigeria
15739	1439	121	1	Dadin Sarki	Maiadua	Katsina	Nigeria
15740	1439	121	1	Dagon Hawa	Maiadua	Katsina	Nigeria
15741	1439	121	1	Dagura	Maiadua	Katsina	Nigeria
15742	1439	121	1	Dan Nasara	Maiadua	Katsina	Nigeria
15743	1439	121	1	Dan Yawa	Maiadua	Katsina	Nigeria
15744	1439	121	1	Danmisa	Maiadua	Katsina	Nigeria
15745	1439	121	1	Dansawa	Maiadua	Katsina	Nigeria
15746	1439	121	1	Dunyashe	Maiadua	Katsina	Nigeria
15747	1439	121	1	Galadimawa	Maiadua	Katsina	Nigeria
15748	1439	121	1	Garon Maje	Maiadua	Katsina	Nigeria
15749	1439	121	1	Gojo-Gogo	Maiadua	Katsina	Nigeria
15750	1439	121	1	Guzu	Maiadua	Katsina	Nigeria
15751	1439	121	1	Gwajo-Gwajo	Maiadua	Katsina	Nigeria
15752	1439	121	1	Jassai	Maiadua	Katsina	Nigeria
15753	1439	121	1	Jiroadede	Maiadua	Katsina	Nigeria
15754	1439	121	1	Ka Dangwaras	Maiadua	Katsina	Nigeria
15755	1439	121	1	Kahe	Maiadua	Katsina	Nigeria
15756	1439	121	1	Kalansanmi	Maiadua	Katsina	Nigeria
15757	1439	121	1	Katsinawa	Maiadua	Katsina	Nigeria
15758	1439	121	1	Kokutuko	Maiadua	Katsina	Nigeria
15760	1439	121	1	Koza	Maiadua	Katsina	Nigeria
15761	1439	121	1	Kudi Jika	Maiadua	Katsina	Nigeria
15762	1439	121	1	Kurchi	Maiadua	Katsina	Nigeria
15763	1439	121	1	Kwadage	Maiadua	Katsina	Nigeria
15764	1439	121	1	Madaddaga	Maiadua	Katsina	Nigeria
15765	1439	121	1	Mai Daniya	Maiadua	Katsina	Nigeria
15766	1439	121	1	Mai Faru	Maiadua	Katsina	Nigeria
15767	1439	121	1	Mai Gari	Maiadua	Katsina	Nigeria
15768	1439	121	1	Mai Kwamame	Maiadua	Katsina	Nigeria
15769	1439	121	1	Mai-Adua	Maiadua	Katsina	Nigeria
15770	1439	121	1	Maikoni	Maiadua	Katsina	Nigeria
15771	1439	121	1	Maiturmi	Maiadua	Katsina	Nigeria
15772	1439	121	1	Makerawa	Maiadua	Katsina	Nigeria
15773	1439	121	1	Muludu	Maiadua	Katsina	Nigeria
15774	1439	121	1	Natsalle	Maiadua	Katsina	Nigeria
15775	1439	121	1	Saitawa	Maiadua	Katsina	Nigeria
15776	1439	121	1	Shabewa	Maiadua	Katsina	Nigeria
15777	1439	121	1	Sharta	Maiadua	Katsina	Nigeria
15778	1439	121	1	Shekiya	Maiadua	Katsina	Nigeria
15779	1439	121	1	Shiroka	Maiadua	Katsina	Nigeria
15780	1439	121	1	Tadi	Maiadua	Katsina	Nigeria
15781	1439	121	1	Tafakai	Maiadua	Katsina	Nigeria
15782	1439	121	1	Tilla	Maiadua	Katsina	Nigeria
15783	1439	121	1	Tsabu	Maiadua	Katsina	Nigeria
15784	1439	121	1	Tsauri	Maiadua	Katsina	Nigeria
15785	1439	121	1	Tsiga-Hamisu	Maiadua	Katsina	Nigeria
15786	1439	121	1	Tsohou Birni	Maiadua	Katsina	Nigeria
15787	1439	121	1	Tuga	Maiadua	Katsina	Nigeria
15788	1439	121	1	Unguwar Jimmai	Maiadua	Katsina	Nigeria
15789	1439	121	1	Unguwar Tuka	Maiadua	Katsina	Nigeria
15790	1439	121	1	Wala	Maiadua	Katsina	Nigeria
15791	1439	121	1	Yan Harkum	Maiadua	Katsina	Nigeria
15793	1439	121	1	Yar Yandi	Maiadua	Katsina	Nigeria
15794	1439	121	1	Yarima Jatau	Maiadua	Katsina	Nigeria
15796	1440	121	1	Agagiwa	Malumfashi	Katsina	Nigeria
15797	1440	121	1	Allah Madagara	Malumfashi	Katsina	Nigeria
15798	1440	121	1	Almakiyayi	Malumfashi	Katsina	Nigeria
15799	1440	121	1	Birin Dawa	Malumfashi	Katsina	Nigeria
15800	1440	121	1	Dan-Sarai	Malumfashi	Katsina	Nigeria
15801	1440	121	1	Dayi	Malumfashi	Katsina	Nigeria
15802	1440	121	1	Dinyar Makeri	Malumfashi	Katsina	Nigeria
15803	1440	121	1	Dogon Marke	Malumfashi	Katsina	Nigeria
15804	1440	121	1	Fanisau	Malumfashi	Katsina	Nigeria
15805	1440	121	1	Gamzaga	Malumfashi	Katsina	Nigeria
15806	1440	121	1	Gandum Karfi	Malumfashi	Katsina	Nigeria
15807	1440	121	1	Gangara	Malumfashi	Katsina	Nigeria
15808	1440	121	1	Gora	Malumfashi	Katsina	Nigeria
15809	1440	121	1	Gorar-Dansaka	Malumfashi	Katsina	Nigeria
15810	1440	121	1	Gwanamaroade	Malumfashi	Katsina	Nigeria
15811	1440	121	1	Karfi	Malumfashi	Katsina	Nigeria
15812	1440	121	1	Kuringaja	Malumfashi	Katsina	Nigeria
15813	1440	121	1	Kurmin Gafa	Malumfashi	Katsina	Nigeria
15814	1440	121	1	Kurmin Yan Daddawa	Malumfashi	Katsina	Nigeria
15815	1440	121	1	Lamintani	Malumfashi	Katsina	Nigeria
15816	1440	121	1	Layin Ministreetra	Malumfashi	Katsina	Nigeria
15817	1440	121	1	M/Kankara	Malumfashi	Katsina	Nigeria
15818	1440	121	1	Makaurachi	Malumfashi	Katsina	Nigeria
15819	1440	121	1	Malumfashi A	Malumfashi	Katsina	Nigeria
15820	1440	121	1	Malumfashi B	Malumfashi	Katsina	Nigeria
15821	1440	121	1	Marmara	Malumfashi	Katsina	Nigeria
15822	1440	121	1	Na-Alama	Malumfashi	Katsina	Nigeria
15823	1440	121	1	Na-Alma	Malumfashi	Katsina	Nigeria
15824	1440	121	1	Rereji	Malumfashi	Katsina	Nigeria
15825	1440	121	1	Ruwan Sanyi	Malumfashi	Katsina	Nigeria
15827	1440	121	1	Salihawa	Malumfashi	Katsina	Nigeria
15828	1440	121	1	Tashar Ali	Malumfashi	Katsina	Nigeria
15829	1440	121	1	Tashar Fulani	Malumfashi	Katsina	Nigeria
15830	1440	121	1	Wanzamai	Malumfashi	Katsina	Nigeria
15831	1440	121	1	Ya-Kwakare	Malumfashi	Katsina	Nigeria
15832	1440	121	1	Yaba	Malumfashi	Katsina	Nigeria
15833	1440	121	1	Yan Mama	Malumfashi	Katsina	Nigeria
15834	1440	121	1	Yan-Janku	Malumfashi	Katsina	Nigeria
15835	1440	121	1	Yan-Mama	Malumfashi	Katsina	Nigeria
15836	1440	121	1	Yar Tashi	Malumfashi	Katsina	Nigeria
15837	1440	121	1	Yaro	Malumfashi	Katsina	Nigeria
15838	1440	121	1	Zamzago	Malumfashi	Katsina	Nigeria
15839	1441	121	1	Mani	Mani	Katsina	Nigeria
15840	1442	121	1	Agalla	Mashi	Katsina	Nigeria
15841	1442	121	1	Badauri	Mashi	Katsina	Nigeria
15842	1442	121	1	Bamle	Mashi	Katsina	Nigeria
15843	1442	121	1	Birnin Kuka	Mashi	Katsina	Nigeria
15844	1442	121	1	Dindiyel	Mashi	Katsina	Nigeria
15845	1442	121	1	Doguru	Mashi	Katsina	Nigeria
15846	1442	121	1	Dokawa	Mashi	Katsina	Nigeria
15847	1442	121	1	Gallu	Mashi	Katsina	Nigeria
15848	1442	121	1	Jigawa	Mashi	Katsina	Nigeria
15850	1442	121	1	Korau	Mashi	Katsina	Nigeria
15851	1442	121	1	Majigiri	Mashi	Katsina	Nigeria
15852	1442	121	1	Mashi	Mashi	Katsina	Nigeria
15853	1442	121	1	Morawa	Mashi	Katsina	Nigeria
15854	1442	121	1	S/Rijiya	Mashi	Katsina	Nigeria
15855	1442	121	1	Saye	Mashi	Katsina	Nigeria
15857	1442	121	1	Sonkaya	Mashi	Katsina	Nigeria
15858	1442	121	1	Tamilo	Mashi	Katsina	Nigeria
15859	1442	121	1	Tudu	Mashi	Katsina	Nigeria
15860	1442	121	1	Yamal	Mashi	Katsina	Nigeria
15861	1442	121	1	Yar Daddo	Mashi	Katsina	Nigeria
15862	1443	121	1	Dan-Kwari	Matazu	Katsina	Nigeria
15863	1443	121	1	Dissi	Matazu	Katsina	Nigeria
15864	1443	121	1	Gidan-Dangata	Matazu	Katsina	Nigeria
15865	1443	121	1	Gidan-Karo	Matazu	Katsina	Nigeria
15866	1443	121	1	Gwarjo	Matazu	Katsina	Nigeria
15867	1443	121	1	Gyazawa	Matazu	Katsina	Nigeria
15868	1443	121	1	Jataka	Matazu	Katsina	Nigeria
15869	1443	121	1	Jumawa	Matazu	Katsina	Nigeria
15870	1443	121	1	Karaduwa	Matazu	Katsina	Nigeria
15871	1443	121	1	Karmatako	Matazu	Katsina	Nigeria
15872	1443	121	1	Kogari	Matazu	Katsina	Nigeria
15873	1443	121	1	Matazu	Matazu	Katsina	Nigeria
15875	1443	121	1	Rinjin-Gora	Matazu	Katsina	Nigeria
15876	1443	121	1	Rinjin-Idi	Matazu	Katsina	Nigeria
15877	1443	121	1	Sabon Garin Matazu	Matazu	Katsina	Nigeria
15878	1443	121	1	Sayaya	Matazu	Katsina	Nigeria
15879	1443	121	1	Tashar Gurgu	Matazu	Katsina	Nigeria
