Week,CustomerID,SKUID,Quantity,OrderValue
2022-09-11,1023,5022,4,173.07
2022-09-11,1023,5015,3,275.97
2022-09-11,1023,5041,1,61.45
2022-09-11,1023,5010,3,92.92
2022-09-11,1085,5015,1,19.2
2022-09-11,1085,5046,4,104.8
2022-09-11,1032,5034,1,41.09
2022-09-11,1032,5032,2,71.02
2022-09-11,1084,5033,4,392.24
2022-09-11,1084,5038,3,248.42
2022-09-11,1018,5024,1,59.2
2022-09-11,1018,5013,1,58.26
2022-09-11,1018,5032,2,75.08
2022-09-11,1045,5044,2,99.34
2022-09-11,1045,5044,4,233.38
2022-09-11,1045,5014,3,136.6
2022-09-11,1045,5034,2,178.48
2022-09-11,1078,5008,2,22.35
2022-09-11,1078,5014,1,25.97
2022-09-11,1062,5004,3,76.0
2022-09-11,1062,5002,3,68.8
2022-09-11,1062,5003,4,93.42
2022-09-11,1090,5050,2,75.7
2022-09-11,1090,5028,3,80.78
2022-09-11,1090,5019,4,48.81
2022-09-11,1090,5004,1,33.74
2022-09-11,1090,5022,3,109.15
2022-09-11,1041,5008,4,189.64
2022-09-11,1030,5038,2,154.68
2022-09-11,1030,5033,1,76.96
2022-09-18,1095,5045,3,152.11
2022-09-18,1095,5029,3,163.87
2022-09-18,1039,5032,2,181.25
2022-09-18,1097,5020,4,48.33
2022-09-18,1082,5029,4,132.98
2022-09-18,1082,5019,4,92.89
2022-09-18,1066,5014,1,13.65
2022-09-18,1066,5005,4,279.98
2022-09-18,1078,5014,2,131.65
2022-09-18,1016,5047,4,153.06
2022-09-18,1032,5024,2,74.27
2022-09-18,1029,5016,4,158.44
2022-09-18,1029,5011,2,171.55
2022-09-18,1055,5027,2,112.08
2022-09-18,1006,5013,1,81.84
2022-09-18,1041,5036,1,88.87
2022-09-18,1041,5030,4,85.42
2022-09-18,1007,5032,1,15.52
2022-09-18,1018,5024,2,42.38
2022-09-18,1018,5044,3,143.42
2022-09-18,1075,5030,3,94.47
2022-09-18,1058,5028,3,66.17
2022-09-18,1058,5029,3,56.58
2022-09-18,1058,5023,3,279.66
2022-09-18,1058,5018,3,71.53
2022-09-18,1058,5035,3,119.91
2022-09-18,1059,5049,1,49.86
2022-09-18,1067,5044,4,75.88
2022-09-18,1067,5025,4,182.37
2022-09-18,1067,5015,3,294.73
2022-09-25,1073,5023,1,71.06
2022-09-25,1003,5033,4,158.35
2022-09-25,1003,5041,2,143.73
2022-09-25,1067,5009,1,79.63
2022-09-25,1011,5031,3,284.5
2022-09-25,1011,5014,2,112.26
2022-09-25,1051,5028,1,24.88
2022-09-25,1051,5016,1,43.65
2022-09-25,1051,5012,4,375.5
2022-09-25,1082,5017,1,54.83
2022-09-25,1082,5048,3,235.38
2022-09-25,1082,5049,4,172.1
2022-09-25,1082,5020,1,69.35
2022-09-25,1042,5006,3,196.54
2022-09-25,1081,5019,3,174.05
2022-09-25,1081,5028,3,169.76
2022-09-25,1045,5007,1,13.73
2022-09-25,1045,5048,4,295.68
2022-09-25,1099,5016,1,67.07
2022-09-25,1099,5017,1,23.08
2022-09-25,1099,5022,4,194.71
2022-09-25,1054,5026,2,97.82
2022-09-25,1054,5021,2,113.01
2022-09-25,1083,5014,3,109.0
2022-09-25,1083,5040,1,87.32
2022-09-25,1017,5023,3,279.07
2022-09-25,1018,5039,2,110.91
2022-09-25,1018,5006,3,128.45
2022-09-25,1018,5002,3,269.38
2022-09-25,1027,5007,4,314.78
2022-09-25,1027,5034,3,282.03
2022-09-25,1027,5048,1,40.42
2022-09-25,1093,5045,1,45.91
2022-09-25,1093,5005,1,82.22
2022-09-25,1024,5021,2,128.25
2022-09-25,1094,5023,2,88.08
2022-09-25,1100,5006,4,92.1
2022-09-25,1100,5016,1,48.95
2022-09-25,1100,5002,1,74.57
2022-10-02,1075,5048,4,43.08
2022-10-02,1081,5026,1,70.47
2022-10-02,1013,5041,1,83.28
2022-10-02,1013,5013,3,156.85
2022-10-02,1071,5012,2,122.7
2022-10-02,1071,5048,3,266.75
2022-10-02,1071,5003,4,255.75
2022-10-02,1069,5050,2,186.83
2022-10-02,1069,5003,3,187.42
2022-10-02,1015,5035,3,118.94
2022-10-02,1015,5032,4,202.51
2022-10-02,1022,5042,4,231.56
2022-10-02,1022,5035,4,336.19
2022-10-02,1098,5012,1,20.83
2022-10-02,1098,5027,3,63.1
2022-10-02,1007,5006,4,218.64
2022-10-02,1007,5020,1,47.3
2022-10-02,1007,5011,2,145.19
2022-10-02,1035,5046,1,84.93
2022-10-02,1035,5037,4,268.07
2022-10-02,1035,5021,3,266.7
2022-10-02,1035,5014,1,79.37
2022-10-02,1056,5019,3,239.21
2022-10-02,1057,5016,3,182.97
2022-10-02,1057,5017,1,23.14
2022-10-02,1057,5019,2,59.53
2022-10-02,1016,5014,4,161.02
2022-10-02,1016,5037,4,272.08
2022-10-02,1064,5037,2,171.37
2022-10-02,1064,5048,1,64.99
2022-10-02,1064,5048,4,208.25
2022-10-02,1051,5016,2,117.41
2022-10-02,1051,5015,4,75.46
2022-10-02,1051,5005,4,324.83
2022-10-02,1051,5006,1,86.19
2022-10-02,1049,5026,4,357.04
2022-10-02,1049,5002,3,124.87
2022-10-02,1082,5011,1,43.11
2022-10-02,1061,5017,4,273.47
2022-10-09,1006,5027,2,102.9
2022-10-09,1006,5022,4,229.55
2022-10-09,1006,5039,3,215.47
2022-10-09,1006,5027,3,257.21
2022-10-09,1077,5030,2,73.48
2022-10-09,1017,5020,1,15.34
2022-10-09,1020,5030,1,10.73
2022-10-09,1020,5038,4,237.67
2022-10-09,1020,5006,3,131.32
2022-10-09,1035,5021,4,241.13
2022-10-09,1030,5011,4,146.69
2022-10-09,1030,5017,1,72.68
2022-10-09,1055,5048,2,89.45
2022-10-09,1067,5020,1,14.01
2022-10-09,1073,5036,2,46.35
2022-10-09,1073,5008,3,125.85
2022-10-09,1073,5040,1,33.06
2022-10-09,1071,5042,4,304.83
2022-10-09,1071,5026,4,204.75
2022-10-09,1071,5021,1,95.92
2022-10-09,1023,5008,3,250.1
2022-10-09,1023,5048,4,182.69
2022-10-09,1023,5033,1,35.19
2022-10-09,1023,5038,1,71.99
2022-10-09,1034,5009,1,77.77
2022-10-09,1046,5047,2,169.76
2022-10-09,1046,5005,2,103.57
2022-10-09,1046,5045,3,86.64
2022-10-16,1006,5018,3,230.56
2022-10-16,1041,5006,3,69.02
2022-10-16,1074,5022,1,55.92
2022-10-16,1074,5024,4,120.88
2022-10-16,1074,5040,2,91.44
2022-10-16,1071,5021,2,29.91
2022-10-16,1004,5024,3,206.5
2022-10-16,1004,5034,1,84.5
2022-10-16,1093,5008,1,52.08
2022-10-16,1100,5038,4,199.18
2022-10-16,1100,5026,3,157.15
2022-10-16,1100,5024,1,76.74
2022-10-16,1100,5039,3,181.91
2022-10-16,1070,5004,4,96.97
2022-10-16,1070,5045,1,71.95
2022-10-16,1024,5005,2,23.33
2022-10-16,1024,5003,3,246.83
2022-10-16,1097,5002,3,131.62
2022-10-16,1097,5044,1,47.47
2022-10-16,1094,5012,3,170.25
2022-10-16,1094,5046,2,87.21
2022-10-16,1094,5048,1,27.6
2022-10-16,1094,5010,2,187.52
2022-10-16,1079,5036,3,126.97
2022-10-16,1017,5042,1,47.08
2022-10-16,1008,5006,3,134.75
2022-10-16,1008,5045,2,96.36
2022-10-16,1092,5044,2,125.69
2022-10-23,1041,5050,2,158.32
2022-10-23,1041,5004,4,394.7
2022-10-23,1041,5002,3,95.53
2022-10-23,1041,5035,1,16.29
2022-10-23,1002,5009,3,285.82
2022-10-23,1002,5012,2,83.97
2022-10-23,1092,5020,3,78.71
2022-10-23,1088,5019,3,168.89
2022-10-23,1088,5007,2,199.13
2022-10-23,1058,5044,2,97.7
2022-10-23,1058,5009,1,58.81
2022-10-23,1070,5027,4,220.77
2022-10-23,1079,5002,4,135.24
2022-10-23,1030,5036,2,194.87
2022-10-23,1030,5001,2,141.65
2022-10-23,1030,5014,4,194.51
2022-10-23,1030,5009,3,229.48
2022-10-23,1053,5014,4,319.83
2022-10-23,1053,5018,2,178.0
2022-10-23,1053,5008,3,190.93
2022-10-23,1054,5032,2,175.32
2022-10-23,1054,5029,2,55.71
2022-10-23,1044,5016,2,93.68
2022-10-23,1044,5001,3,224.08
2022-10-23,1044,5048,1,99.6
2022-10-23,1098,5015,1,71.25
2022-10-23,1098,5046,4,186.45
2022-10-23,1098,5042,1,17.63
2022-10-23,1042,5028,3,274.07
2022-10-23,1031,5045,4,375.98
2022-10-23,1031,5006,4,392.2
2022-10-23,1031,5037,3,31.36
2022-10-23,1031,5037,2,80.32
2022-10-23,1031,5033,3,275.92
2022-10-23,1065,5018,1,33.7
2022-10-23,1069,5013,3,45.71
2022-10-23,1097,5034,1,29.55
2022-10-23,1097,5038,3,211.82
2022-10-23,1097,5022,2,70.21
2022-10-30,1100,5010,1,81.25
2022-10-30,1100,5023,3,188.78
2022-10-30,1076,5028,3,77.94
2022-10-30,1076,5045,2,44.46
2022-10-30,1076,5050,3,183.31
2022-10-30,1060,5022,4,257.2
2022-10-30,1060,5031,4,198.01
2022-10-30,1060,5023,1,88.34
2022-10-30,1060,5019,4,119.2
2022-10-30,1060,5004,3,109.22
2022-10-30,1003,5042,1,91.55
2022-10-30,1003,5047,1,87.19
2022-10-30,1010,5032,1,92.3
2022-10-30,1010,5036,3,158.69
2022-10-30,1010,5050,3,115.61
2022-10-30,1046,5011,4,255.25
2022-10-30,1046,5022,2,79.88
2022-10-30,1024,5038,1,19.07
2022-10-30,1079,5008,3,275.51
2022-10-30,1095,5041,1,90.35
2022-10-30,1002,5049,4,261.86
2022-10-30,1002,5027,4,277.33
2022-10-30,1006,5030,4,226.92
2022-10-30,1006,5045,1,22.67
2022-10-30,1004,5008,3,197.22
2022-10-30,1005,5028,3,296.01
2022-10-30,1068,5034,3,115.51
2022-10-30,1068,5045,1,75.5
2022-10-30,1068,5048,3,187.46
2022-10-30,1068,5034,4,293.0
2022-10-30,1029,5020,1,76.86
2022-10-30,1055,5004,2,99.59
2022-10-30,1055,5022,3,99.99
2022-10-30,1055,5039,2,125.92
2022-10-30,1055,5036,1,41.32
2022-10-30,1094,5017,3,59.12
2022-10-30,1094,5018,4,119.66
2022-10-30,1094,5020,4,165.29
2022-10-30,1053,5049,2,194.98
2022-10-30,1053,5049,2,107.98
2022-10-30,1053,5036,3,121.19
2022-10-30,1053,5017,2,106.85
2022-11-06,1043,5048,4,130.16
2022-11-06,1043,5039,2,135.21
2022-11-06,1043,5010,4,93.11
2022-11-06,1047,5021,4,227.21
2022-11-06,1010,5021,3,230.78
2022-11-06,1050,5043,4,346.4
2022-11-06,1050,5035,4,97.47
2022-11-06,1050,5040,1,75.06
2022-11-06,1100,5049,4,363.01
2022-11-06,1100,5038,2,183.14
2022-11-06,1100,5047,3,219.06
2022-11-06,1037,5029,2,72.48
2022-11-06,1096,5029,1,88.12
2022-11-06,1055,5001,4,177.81
2022-11-06,1055,5044,4,349.78
2022-11-06,1055,5020,3,151.97
2022-11-06,1058,5018,4,339.31
2022-11-06,1092,5044,4,301.43
2022-11-06,1092,5043,1,97.03
2022-11-06,1006,5013,1,11.79
2022-11-06,1036,5042,4,279.86
2022-11-06,1036,5034,3,188.73
2022-11-06,1088,5036,3,168.91
2022-11-06,1088,5013,1,94.81
2022-11-06,1001,5037,1,14.86
2022-11-06,1080,5041,3,198.41
2022-11-06,1080,5027,2,128.67
2022-11-06,1080,5028,2,97.48
2022-11-06,1080,5026,2,199.46
2022-11-06,1060,5030,2,178.96
2022-11-06,1060,5014,3,212.84
2022-11-06,1060,5023,2,167.76
2022-11-06,1060,5011,3,266.01
2022-11-06,1060,5031,4,95.57
2022-11-06,1063,5030,1,75.18
2022-11-06,1063,5006,2,28.38
2022-11-06,1063,5002,3,275.23
2022-11-06,1091,5021,1,45.04
2022-11-06,1091,5048,4,231.56
2022-11-13,1069,5021,1,88.15
2022-11-13,1027,5010,4,217.05
2022-11-13,1027,5041,1,97.23
2022-11-13,1027,5024,1,24.3
2022-11-13,1027,5040,3,204.15
2022-11-13,1027,5024,3,71.34
2022-11-13,1068,5047,3,181.98
2022-11-13,1068,5041,1,31.36
2022-11-13,1061,5015,3,104.18
2022-11-13,1061,5036,3,192.28
2022-11-13,1061,5027,2,56.95
2022-11-13,1061,5006,2,171.28
2022-11-13,1097,5005,4,360.2
2022-11-13,1097,5004,4,271.04
2022-11-13,1066,5039,4,163.99
2022-11-13,1066,5026,4,375.18
2022-11-13,1066,5043,3,260.31
2022-11-13,1046,5046,1,10.09
2022-11-13,1046,5041,4,382.9
2022-11-13,1046,5015,1,89.25
2022-11-13,1043,5046,1,23.04
2022-11-13,1086,5013,1,57.27
2022-11-13,1083,5047,4,327.46
2022-11-13,1083,5040,2,98.49
2022-11-13,1083,5033,2,173.54
2022-11-13,1017,5026,1,39.41
2022-11-13,1037,5043,3,58.01
2022-11-13,1037,5005,4,377.36
2022-11-13,1037,5030,2,116.05
2022-11-13,1037,5049,2,64.37
2022-11-13,1081,5027,3,167.56
2022-11-13,1070,5041,4,298.92
2022-11-13,1070,5023,2,112.32
2022-11-13,1070,5047,4,64.19
2022-11-13,1070,5009,3,62.83
2022-11-13,1039,5039,1,39.01
2022-11-13,1039,5033,1,58.98
2022-11-13,1095,5030,3,270.87
2022-11-13,1095,5018,1,13.88
2022-11-13,1095,5035,4,313.17
2022-11-13,1095,5003,3,137.5
2022-11-13,1095,5012,1,63.72
2022-11-13,1022,5037,4,260.5
2022-11-13,1022,5038,4,101.51
2022-11-13,1011,5021,3,163.54
2022-11-13,1089,5046,4,208.47
2022-11-20,1084,5007,2,74.61
2022-11-20,1062,5012,2,124.24
2022-11-20,1024,5002,1,49.96
2022-11-20,1024,5028,3,223.66
2022-11-20,1003,5050,1,53.65
2022-11-20,1065,5022,4,345.17
2022-11-20,1065,5041,2,197.06
2022-11-20,1095,5007,3,282.33
2022-11-20,1095,5037,4,234.74
2022-11-20,1090,5017,4,252.02
2022-11-20,1090,5014,1,68.63
2022-11-20,1090,5002,2,64.15
2022-11-20,1010,5048,1,29.35
2022-11-20,1096,5043,4,317.85
2022-11-20,1093,5007,1,11.34
2022-11-20,1093,5006,1,32.26
2022-11-20,1029,5008,1,81.88
2022-11-20,1029,5049,4,397.08
2022-11-20,1026,5032,2,86.73
2022-11-20,1026,5028,2,24.03
2022-11-20,1026,5028,3,74.75
2022-11-20,1057,5005,3,199.15
2022-11-20,1005,5047,3,232.43
2022-11-20,1005,5039,2,157.17
2022-11-20,1064,5014,1,27.59
2022-11-20,1023,5020,2,144.88
2022-11-20,1023,5010,2,49.8
2022-11-27,1050,5047,3,108.64
2022-11-27,1050,5039,4,148.34
2022-11-27,1050,5034,3,190.9
2022-11-27,1085,5022,2,190.8
2022-11-27,1085,5037,4,360.3
2022-11-27,1087,5034,2,93.44
2022-11-27,1087,5004,4,86.29
2022-11-27,1039,5045,2,114.37
2022-11-27,1039,5041,2,55.94
2022-11-27,1077,5007,1,79.48
2022-11-27,1077,5014,4,347.66
2022-11-27,1077,5006,1,81.92
2022-11-27,1048,5016,3,270.05
2022-11-27,1048,5007,2,196.24
2022-11-27,1025,5005,1,73.79
2022-11-27,1025,5029,4,223.89
2022-11-27,1025,5011,3,193.65
2022-11-27,1028,5017,4,334.04
2022-11-27,1028,5010,2,26.96
2022-11-27,1047,5016,4,307.96
2022-11-27,1047,5017,1,37.37
2022-11-27,1047,5007,3,255.06
2022-11-27,1078,5018,3,134.57
2022-11-27,1078,5029,4,115.81
2022-11-27,1054,5013,2,170.2
2022-11-27,1054,5045,2,106.68
2022-11-27,1054,5030,4,95.04
2022-11-27,1018,5019,4,280.47
2022-11-27,1095,5041,4,374.59
2022-11-27,1095,5044,1,30.7
2022-11-27,1095,5023,3,147.07
2022-11-27,1055,5044,2,30.84
2022-11-27,1055,5044,4,259.32
2022-11-27,1036,5018,4,213.17
2022-11-27,1036,5031,4,117.31
2022-11-27,1091,5008,2,182.8
2022-11-27,1091,5040,4,348.99
2022-11-27,1091,5032,4,47.3
2022-11-27,1091,5029,2,63.7
2022-11-27,1091,5007,1,37.99
2022-11-27,1075,5003,3,45.7
2022-11-27,1100,5028,4,69.1
2022-11-27,1100,5032,3,285.37
2022-11-27,1100,5025,1,46.32
2022-12-04,1014,5001,3,34.23
2022-12-04,1099,5013,4,136.24
2022-12-04,1048,5038,4,133.32
2022-12-04,1048,5042,1,74.12
2022-12-04,1086,5001,4,100.06
2022-12-04,1086,5015,2,154.9
2022-12-04,1067,5010,1,94.34
2022-12-04,1067,5036,1,43.51
2022-12-04,1080,5022,3,39.02
2022-12-04,1045,5032,4,387.76
2022-12-04,1045,5021,2,28.2
2022-12-04,1001,5009,2,59.05
2022-12-04,1001,5007,3,298.96
2022-12-04,1024,5009,1,74.66
2022-12-04,1092,5040,3,244.53
2022-12-04,1092,5049,1,52.35
2022-12-04,1092,5045,3,157.05
2022-12-04,1016,5004,4,56.58
2022-12-04,1016,5014,3,127.79
2022-12-04,1016,5016,2,77.36
2022-12-04,1002,5050,4,270.98
2022-12-04,1002,5033,2,174.93
2022-12-04,1068,5024,1,57.59
2022-12-04,1068,5044,4,381.96
2022-12-04,1013,5043,1,91.2
2022-12-04,1013,5006,2,173.23
2022-12-04,1013,5009,2,175.9
2022-12-04,1071,5026,2,161.5
2022-12-04,1071,5031,2,189.56
2022-12-04,1071,5026,1,28.4
2022-12-04,1071,5032,2,23.64
2022-12-04,1026,5022,3,249.32
2022-12-04,1026,5031,4,259.42
2022-12-11,1057,5010,3,194.62
2022-12-11,1023,5047,1,57.62
2022-12-11,1038,5003,1,25.39
2022-12-11,1038,5005,3,210.46
2022-12-11,1046,5021,3,127.5
2022-12-11,1081,5030,3,271.87
2022-12-11,1081,5021,1,13.06
2022-12-11,1081,5001,4,148.94
2022-12-11,1081,5025,4,161.73
2022-12-11,1081,5032,2,150.81
2022-12-11,1054,5048,3,70.47
2022-12-11,1054,5030,2,157.35
2022-12-11,1032,5035,3,236.7
2022-12-11,1032,5015,2,67.25
2022-12-11,1032,5028,3,217.44
2022-12-11,1007,5039,2,28.53
2022-12-11,1007,5020,4,294.56
2022-12-11,1083,5043,3,98.59
2022-12-11,1083,5018,3,153.68
2022-12-11,1089,5032,2,150.42
2022-12-11,1089,5036,3,36.24
2022-12-11,1052,5021,4,305.21
2022-12-11,1052,5023,1,51.84
2022-12-11,1091,5017,3,92.61
2022-12-11,1091,5040,1,11.72
2022-12-11,1091,5002,2,76.47
2022-12-11,1091,5049,3,70.05
2022-12-11,1091,5050,1,85.32
2022-12-11,1033,5029,4,302.72
2022-12-11,1064,5008,2,52.08
2022-12-11,1017,5022,3,128.04
2022-12-11,1017,5016,1,20.39
2022-12-11,1017,5012,4,92.16
2022-12-11,1082,5049,4,185.47
2022-12-11,1082,5004,3,245.8
2022-12-18,1083,5004,1,50.41
2022-12-18,1083,5004,4,265.86
2022-12-18,1083,5029,3,65.26
2022-12-18,1021,5037,2,192.76
2022-12-18,1021,5027,1,53.58
2022-12-18,1021,5022,4,293.93
2022-12-18,1021,5005,3,141.95
2022-12-18,1016,5039,1,48.77
2022-12-18,1016,5009,2,38.12
2022-12-18,1095,5034,1,88.24
2022-12-18,1045,5025,4,161.09
2022-12-18,1099,5023,1,71.77
2022-12-18,1066,5003,1,84.05
2022-12-18,1066,5028,4,293.07
2022-12-18,1028,5007,4,153.21
2022-12-18,1039,5011,3,212.41
2022-12-18,1039,5031,3,138.24
2022-12-18,1039,5004,1,94.89
2022-12-18,1069,5041,2,68.73
2022-12-18,1069,5012,4,290.92
2022-12-18,1069,5030,1,89.6
2022-12-18,1069,5033,4,225.07
2022-12-18,1057,5033,3,120.51
2022-12-18,1057,5041,3,30.95
2022-12-18,1011,5046,3,247.06
2022-12-18,1011,5003,1,73.84
2022-12-18,1052,5048,2,148.26
2022-12-18,1052,5031,2,156.17
2022-12-18,1063,5008,3,259.89
2022-12-18,1063,5045,4,272.32
2022-12-18,1063,5034,3,190.41
2022-12-18,1063,5032,4,162.07
2022-12-18,1056,5047,4,202.22
2022-12-18,1055,5049,1,83.1
2022-12-18,1055,5039,2,156.99
2022-12-18,1055,5039,1,60.83
2022-12-18,1071,5047,1,40.37
2022-12-18,1071,5021,1,88.28
2022-12-18,1034,5003,4,107.73
2022-12-18,1034,5001,3,233.68
2022-12-25,1011,5043,3,133.37
2022-12-25,1011,5046,2,92.54
2022-12-25,1011,5024,4,143.03
2022-12-25,1011,5010,1,42.33
2022-12-25,1096,5002,1,90.07
2022-12-25,1061,5044,2,160.71
2022-12-25,1061,5031,2,74.97
2022-12-25,1061,5021,4,339.9
2022-12-25,1061,5041,3,50.8
2022-12-25,1017,5017,1,17.23
2022-12-25,1017,5003,2,62.62
2022-12-25,1017,5034,1,77.37
2022-12-25,1017,5040,1,95.28
2022-12-25,1091,5025,1,39.6
2022-12-25,1046,5012,2,179.32
2022-12-25,1046,5024,3,120.41
2022-12-25,1041,5044,3,58.79
2022-12-25,1041,5035,3,208.5
2022-12-25,1041,5049,2,134.49
2022-12-25,1019,5014,1,68.69
2022-12-25,1019,5034,2,145.17
2022-12-25,1019,5048,1,79.13
2022-12-25,1019,5011,4,83.59
2022-12-25,1019,5013,1,78.47
2022-12-25,1038,5001,2,109.4
2022-12-25,1038,5006,3,112.83
2022-12-25,1038,5011,1,91.38
2022-12-25,1020,5019,4,333.06
2022-12-25,1020,5049,1,24.6
2022-12-25,1020,5001,3,41.55
2022-12-25,1020,5038,4,359.26
2022-12-25,1020,5019,1,58.0
2022-12-25,1048,5001,2,171.04
2022-12-25,1048,5016,2,189.97
2022-12-25,1048,5018,4,289.94
2022-12-25,1012,5016,1,73.6
2022-12-25,1012,5035,3,32.76
2022-12-25,1010,5008,3,112.62
2023-01-01,1016,5001,2,106.31
2023-01-01,1016,5025,1,81.04
2023-01-01,1016,5002,4,256.72
2023-01-01,1085,5049,1,31.7
2023-01-01,1085,5037,3,246.84
2023-01-01,1085,5040,3,104.24
2023-01-01,1085,5044,2,174.13
2023-01-01,1050,5013,4,40.06
2023-01-01,1034,5033,4,147.24
2023-01-01,1015,5025,1,36.62
2023-01-01,1015,5009,3,159.77
2023-01-01,1015,5017,3,216.79
2023-01-01,1074,5022,4,348.37
2023-01-01,1074,5047,3,84.85
2023-01-01,1074,5037,4,261.68
2023-01-01,1074,5030,2,198.05
2023-01-01,1074,5046,3,42.96
2023-01-01,1072,5038,1,18.86
2023-01-01,1072,5023,4,76.86
2023-01-01,1003,5047,3,94.45
2023-01-01,1003,5008,3,230.71
2023-01-01,1079,5005,2,146.79
2023-01-01,1079,5036,2,107.18
2023-01-01,1079,5026,2,69.99
2023-01-01,1093,5020,3,76.82
2023-01-01,1078,5022,2,143.1
2023-01-01,1051,5029,2,28.18
2023-01-01,1051,5032,1,86.24
2023-01-01,1051,5031,3,189.06
2023-01-01,1055,5010,2,177.18
2023-01-01,1055,5049,1,66.03
2023-01-01,1055,5049,3,146.39
2023-01-01,1055,5050,2,100.56
2023-01-01,1095,5008,4,246.23
2023-01-01,1095,5031,2,90.51
2023-01-08,1074,5036,2,123.48
2023-01-08,1074,5026,2,162.74
2023-01-08,1074,5027,2,42.57
2023-01-08,1099,5043,4,184.5
2023-01-08,1081,5022,3,278.53
2023-01-08,1081,5039,4,108.17
2023-01-08,1081,5009,2,99.42
2023-01-08,1010,5017,3,179.52
2023-01-08,1036,5035,1,14.85
2023-01-08,1008,5045,1,67.08
2023-01-08,1020,5011,2,138.69
2023-01-08,1020,5010,1,20.68
2023-01-08,1020,5017,2,196.3
2023-01-08,1020,5036,4,195.25
2023-01-08,1042,5042,4,318.38
2023-01-08,1042,5001,4,136.3
2023-01-08,1042,5032,3,271.81
2023-01-08,1059,5008,3,144.63
2023-01-08,1049,5039,4,136.97
2023-01-08,1049,5024,1,62.08
2023-01-08,1049,5018,4,206.86
2023-01-08,1049,5035,2,133.7
2023-01-08,1034,5033,3,255.65
2023-01-08,1092,5045,1,65.4
2023-01-08,1017,5003,2,192.35
2023-01-08,1017,5005,4,86.59
2023-01-08,1017,5025,4,288.47
2023-01-08,1079,5027,1,39.16
2023-01-08,1079,5008,2,33.98
2023-01-08,1063,5050,1,95.19
2023-01-08,1019,5016,2,155.58
2023-01-08,1019,5016,1,34.9
2023-01-15,1096,5039,1,10.82
2023-01-15,1056,5021,2,163.55
2023-01-15,1056,5045,4,156.16
2023-01-15,1036,5015,4,64.66
2023-01-15,1036,5010,2,85.38
2023-01-15,1036,5035,2,136.71
2023-01-15,1036,5029,2,186.33
2023-01-15,1021,5033,1,70.45
2023-01-15,1021,5007,3,204.54
2023-01-15,1021,5024,2,198.18
2023-01-15,1069,5039,4,315.44
2023-01-15,1095,5035,3,139.13
2023-01-15,1095,5049,1,98.96
2023-01-15,1088,5026,3,162.59
2023-01-15,1050,5024,1,94.98
2023-01-15,1070,5044,3,166.38
2023-01-15,1070,5034,1,48.06
2023-01-15,1047,5022,2,178.36
2023-01-15,1046,5023,3,291.92
2023-01-15,1046,5010,1,96.95
2023-01-15,1046,5005,1,22.63
2023-01-15,1013,5004,4,322.13
2023-01-15,1027,5047,2,192.18
2023-01-15,1027,5018,3,215.89
2023-01-15,1014,5013,3,122.12
2023-01-15,1014,5024,1,87.82
2023-01-15,1014,5005,2,166.17
2023-01-15,1020,5041,4,109.86
2023-01-15,1011,5007,3,160.48
2023-01-15,1011,5031,2,46.15
2023-01-15,1011,5002,4,321.98
2023-01-15,1068,5020,3,51.01
2023-01-15,1081,5033,1,47.85
2023-01-22,1067,5028,1,84.36
2023-01-22,1023,5044,3,70.41
2023-01-22,1023,5050,2,35.45
2023-01-22,1023,5032,2,96.48
2023-01-22,1003,5005,3,297.33
2023-01-22,1087,5001,3,178.86
2023-01-22,1087,5019,4,203.42
2023-01-22,1059,5031,2,142.0
2023-01-22,1086,5008,3,254.14
2023-01-22,1086,5015,2,89.04
2023-01-22,1055,5030,3,166.83
2023-01-22,1076,5034,2,73.84
2023-01-22,1076,5034,1,58.79
2023-01-22,1076,5020,4,224.25
2023-01-22,1002,5005,2,188.66
2023-01-22,1002,5002,2,139.77
2023-01-22,1032,5030,3,146.81
2023-01-22,1032,5037,1,16.43
2023-01-22,1032,5039,1,48.28
2023-01-22,1008,5047,2,136.67
2023-01-22,1038,5018,4,44.56
2023-01-22,1016,5004,1,68.79
2023-01-22,1052,5021,1,69.56
2023-01-22,1030,5005,2,66.21
2023-01-22,1030,5032,1,81.94
2023-01-22,1044,5008,1,36.05
2023-01-22,1044,5009,1,99.25
2023-01-29,1089,5009,1,63.94
2023-01-29,1089,5022,1,76.44
2023-01-29,1044,5013,4,233.65
2023-01-29,1025,5029,3,222.97
2023-01-29,1025,5024,1,46.36
2023-01-29,1002,5024,4,347.91
2023-01-29,1002,5050,2,91.03
2023-01-29,1002,5018,1,14.29
2023-01-29,1002,5045,1,50.95
2023-01-29,1077,5025,1,55.47
2023-01-29,1021,5003,2,177.69
2023-01-29,1012,5043,2,107.1
2023-01-29,1012,5049,3,49.39
2023-01-29,1012,5029,4,241.09
2023-01-29,1022,5008,4,198.53
2023-01-29,1022,5021,3,86.81
2023-01-29,1022,5046,3,130.91
2023-01-29,1022,5035,2,135.13
2023-01-29,1073,5044,3,91.45
2023-01-29,1050,5015,4,376.93
2023-01-29,1050,5045,3,227.89
2023-01-29,1050,5020,4,133.2
2023-01-29,1068,5043,3,245.26
2023-01-29,1068,5050,3,194.67
2023-01-29,1036,5007,2,98.59
2023-01-29,1076,5044,4,61.04
2023-01-29,1076,5015,1,65.17
2023-01-29,1085,5041,1,55.66
2023-01-29,1046,5017,4,157.81
2023-01-29,1081,5023,4,286.58
2023-01-29,1064,5027,1,78.66
